unixtime,open,high,low,close,volume,label
1720094400000,57748.4,58350.0,56750.0,58137.6,110723.819,-1.0
1720108800000,58137.5,58653.4,57735.7,58267.0,42553.649,-1.0
1720123200000,58266.9,58800.0,56560.0,57045.9,49008.207,0.0
1720137600000,57045.9,57533.4,54918.3,55214.6,163719.762,0.0
1720152000000,55214.7,55350.0,53329.5,54389.4,128635.582,1.0
1720166400000,54389.4,55629.7,53870.4,55458.9,78963.666,0.0
1720180800000,55459.0,56663.5,54822.9,56637.5,106044.317,0.0
1720195200000,56637.5,57000.0,55781.8,56446.2,83444.612,0.0
1720209600000,56446.1,56847.0,56300.0,56604.9,16385.656,0.0
1720224000000,56604.9,56975.0,56157.3,56388.3,30655.656,0.0
1720238400000,56388.4,56660.0,56000.0,56571.1,26523.01,0.0
1720252800000,56571.1,56850.0,56412.5,56713.2,17676.392,0.0
1720267200000,56713.2,57420.0,56475.7,57285.4,38884.253,0.0
1720281600000,57285.4,58089.9,57150.0,57834.8,37978.044,0.0
1720296000000,57834.9,58472.0,57792.2,58216.0,26862.667,-1.0
1720310400000,58216.0,58443.0,57820.0,57943.9,38936.027,0.0
1720324800000,57944.0,57990.3,57041.7,57344.4,37722.788,0.0
1720339200000,57344.5,57899.9,57331.2,57436.9,23278.542,0.0
1720353600000,57436.9,57600.0,56555.1,56806.2,42475.284,0.0
1720368000000,56806.2,57372.2,56723.0,57133.9,22235.384,0.0
1720382400000,57133.9,57301.8,55688.0,55830.9,45713.956,0.0
1720396800000,55831.0,55999.0,54243.1,55136.6,97328.846,0.0
1720411200000,55136.6,55878.0,54935.3,55828.4,40128.204,0.0
1720425600000,55828.4,58200.0,55715.2,57137.3,124398.512,0.0
1720440000000,57137.3,57629.3,54890.0,55736.8,131119.632,1.0
1720454400000,55736.8,56550.0,55400.5,56462.3,44260.458,0.0
1720468800000,56462.9,56955.0,56175.4,56686.4,26871.305,0.0
1720483200000,56686.4,57350.0,56256.2,57139.5,45966.233,0.0
1720497600000,57139.5,57744.8,57000.0,57102.5,36022.582,0.0
1720512000000,57102.5,57899.9,57000.0,57407.1,42043.643,0.0
1720526400000,57407.1,58159.6,56862.9,57445.3,74279.844,0.0
1720540800000,57445.3,58290.6,57318.3,57837.7,40891.309,0.0
1720555200000,57837.7,58256.0,57684.6,58023.2,18033.437,0.0
1720569600000,58023.1,58190.0,57315.9,58157.7,27261.073,0.0
1720584000000,58157.6,59449.6,58153.3,58948.1,69642.36,0.0
1720598400000,58948.0,59013.9,58288.0,58469.4,39133.753,0.0
1720612800000,58469.4,58544.5,57416.5,57658.0,68439.925,0.0
1720627200000,57658.1,57995.0,57333.0,57374.1,26039.13,0.0
1720641600000,57374.8,57860.8,57125.0,57707.0,23732.696,0.0
1720656000000,57707.0,58380.0,57030.0,57540.5,43339.762,0.0
1720670400000,57540.4,58288.6,57464.2,58168.1,25661.286,0.0
1720684800000,58168.2,58887.0,58024.0,58754.1,39948.267,0.0
1720699200000,58754.0,59780.0,57242.0,57382.8,131206.798,0.0
1720713600000,57382.8,57969.6,57152.0,57354.7,31336.599,0.0
1720728000000,57354.8,57593.2,57118.0,57315.5,21614.247,0.0
1720742400000,57315.7,57554.4,56500.1,56887.6,45049.617,0.0
1720756800000,56887.6,57378.0,56690.0,57071.4,27355.661,0.0
1720771200000,57071.4,57325.2,56740.6,57188.8,31049.857,0.0
1720785600000,57188.7,58255.4,57066.0,58188.9,59825.465,0.0
1720800000000,58188.9,58500.0,57446.1,57546.1,49492.814,0.0
1720814400000,57546.2,57887.6,57107.7,57870.0,25327.202,0.0
1720828800000,57870.0,57962.8,57730.2,57792.4,11605.553,0.0
1720843200000,57792.5,58195.7,57728.6,58140.0,14463.35,0.0
1720857600000,58140.0,58900.0,57882.3,58513.9,34849.5,1.0
1720872000000,58514.0,58873.1,58408.1,58808.5,30158.627,1.0
1720886400000,58808.5,58950.0,58538.9,58596.6,17510.271,1.0
1720900800000,58596.7,59850.0,58254.5,59174.0,49297.021,1.0
1720915200000,59173.9,59816.5,59164.0,59435.0,31878.101,1.0
1720929600000,59435.0,60299.0,59387.4,60031.3,46649.503,1.0
1720944000000,60031.2,60397.2,59879.3,60079.0,26938.154,1.0
1720958400000,60079.0,60220.0,59438.0,60053.3,38864.156,1.0
1720972800000,60053.3,60154.6,59858.0,59886.3,10270.212,1.0
1720987200000,59886.3,61412.4,59850.0,60766.0,53460.757,1.0
1721001600000,60766.0,62777.0,60622.6,62617.3,79541.414,0.0
1721016000000,62617.3,63075.8,62400.0,62816.0,44695.396,0.0
1721030400000,62816.1,63239.2,62266.0,62431.9,44412.806,1.0
1721044800000,62432.0,63299.8,62419.5,62985.9,56556.02,0.0
1721059200000,62986.0,63777.0,62812.8,63309.9,70459.802,0.0
1721073600000,63309.9,64870.7,63216.2,64680.6,56556.743,0.0
1721088000000,64680.6,64936.1,64405.0,64725.1,33143.185,0.0
1721102400000,64725.1,64988.8,62672.4,62881.8,86305.499,0.0
1721116800000,62881.8,63839.0,62350.0,63719.8,66858.749,0.0
1721131200000,63719.8,64942.0,63031.5,64833.9,85549.043,0.0
1721145600000,64833.9,65177.0,64070.4,65125.2,63666.014,0.0
1721160000000,65125.2,65388.0,64058.0,65010.0,39736.126,0.0
1721174400000,65010.0,66100.0,64885.3,65662.8,54516.165,0.0
1721188800000,65662.8,65968.5,65167.6,65226.2,30419.751,0.0
1721203200000,65226.2,65479.5,64531.0,64700.0,48428.987,0.0
1721217600000,64699.9,65379.8,64489.5,64695.8,64341.879,0.0
1721232000000,64696.0,64745.6,63823.0,64550.6,57856.457,0.0
1721246400000,64550.7,64654.4,64020.0,64055.7,21093.154,0.0
1721260800000,64055.8,65173.8,63871.2,64827.8,35420.27,0.0
1721275200000,64827.9,65038.5,64355.1,64644.8,22100.793,0.0
1721289600000,64644.8,64930.7,64413.0,64728.9,20655.775,0.0
1721304000000,64729.0,65098.9,63359.1,63500.1,79341.492,1.0
1721318400000,63500.1,63933.3,63206.4,63535.6,40122.803,1.0
1721332800000,63535.5,64096.3,63413.1,63959.9,18007.024,0.0
1721347200000,63960.0,64348.2,63266.2,64298.0,30771.327,0.0
1721361600000,64297.9,64469.3,63565.0,63673.9,28188.859,1.0
1721376000000,63673.9,64165.8,63371.4,64095.2,35395.006,0.0
1721390400000,64095.6,65870.0,64010.1,65791.5,93974.647,0.0
1721404800000,65791.5,67362.8,65784.0,67107.8,96570.502,0.0
1721419200000,67107.8,67320.9,66590.9,66627.9,26959.464,0.0
1721433600000,66627.9,66797.0,66159.1,66568.7,22374.296,0.0
1721448000000,66568.7,66729.0,66401.0,66526.3,11307.037,0.0
1721462400000,66526.4,66700.0,66422.9,66445.9,11122.777,0.0
1721476800000,66446.0,66799.9,66241.4,66797.0,17627.83,0.0
1721491200000,66797.0,67648.7,66632.0,67195.0,41238.669,0.0
1721505600000,67195.0,67412.4,66737.7,67095.6,19893.797,0.0
1721520000000,67095.6,67400.0,66918.4,67145.8,13108.955,0.0
1721534400000,67145.8,67194.3,66560.0,66670.0,18387.329,0.0
1721548800000,66669.9,67040.4,66645.6,66845.4,11562.755,0.0
1721563200000,66845.4,67498.0,66571.3,67130.9,31277.598,0.0
1721577600000,67130.9,67719.8,65750.0,67391.4,89763.164,0.0
1721592000000,67391.5,68351.2,67239.9,68138.0,43128.571,0.0
1721606400000,68138.0,68459.7,67700.0,67847.3,29357.1,0.0
1721620800000,67847.3,67966.0,67100.0,67210.3,26807.626,0.0
1721635200000,67210.4,67571.4,66904.2,67479.1,20838.304,0.0
1721649600000,67479.1,67932.2,66538.6,67044.3,56104.431,0.0
1721664000000,67044.3,68228.6,66784.1,68193.5,34521.383,0.0
1721678400000,68193.6,68221.5,67202.1,67499.2,25362.547,0.0
1721692800000,67499.2,67729.3,67175.6,67437.3,20135.362,0.0
1721707200000,67437.3,67493.3,66216.1,66550.0,45758.851,0.0
1721721600000,66549.9,67135.5,66413.0,66641.0,34676.727,0.0
1721736000000,66641.0,67338.0,65921.7,66552.8,86188.637,0.0
1721750400000,66552.8,66745.1,65416.5,65516.1,57758.536,0.0
1721764800000,65516.2,66040.0,65453.4,65916.4,25912.567,0.0
1721779200000,65916.3,66135.5,65450.8,66027.5,23229.873,0.0
1721793600000,66027.4,66056.0,65577.5,66049.0,16527.006,0.0
1721808000000,66049.0,66590.0,65974.9,66345.7,28364.608,0.0
1721822400000,66345.7,67087.3,66066.0,66155.7,64013.824,0.0
1721836800000,66155.8,66687.9,65537.0,65631.8,46286.693,0.0
1721851200000,65631.8,66059.7,65040.5,65350.8,36657.417,0.0
1721865600000,65350.7,65606.3,63823.3,64074.0,86228.936,1.0
1721880000000,64073.9,64378.0,63800.0,64115.1,29134.565,1.0
1721894400000,64115.0,64474.2,63857.2,64082.6,32232.038,1.0
1721908800000,64082.6,64993.6,63456.7,64773.3,85867.664,1.0
1721923200000,64773.3,65170.0,64357.5,64669.5,43249.638,1.0
1721937600000,64669.5,66144.0,64390.8,65773.0,42972.6,0.0
1721952000000,65773.0,67470.4,65688.2,67014.0,54322.043,0.0
1721966400000,67014.0,67168.2,66839.5,66873.8,27381.084,0.0
1721980800000,66873.7,67466.0,66873.7,67293.9,25036.72,0.0
1721995200000,67293.9,67982.4,66865.7,67528.0,69433.176,0.0
1722009600000,67527.9,68143.0,67277.0,67957.2,30157.705,0.0
1722024000000,67957.2,68200.0,67365.0,67882.5,29053.798,0.0
1722038400000,67882.5,68055.6,67588.3,67766.2,15182.442,0.0
1722052800000,67766.2,68278.8,67752.1,68013.6,17714.409,0.0
1722067200000,68013.5,68244.6,67864.8,68184.7,14552.231,0.0
1722081600000,68184.7,69381.7,68162.9,68822.0,69130.287,0.0
1722096000000,68821.9,68976.4,67538.4,68209.2,61397.72,0.0
1722110400000,68209.3,69200.0,66624.5,67873.8,153005.558,0.0
1722124800000,67873.7,68246.6,67222.7,67910.9,22253.123,0.0
1722139200000,67910.9,68003.5,67037.0,67517.7,25149.842,0.0
1722153600000,67517.6,67969.1,67178.9,67800.0,18990.816,0.0
1722168000000,67800.1,68093.4,67527.4,67624.3,21697.193,0.0
1722182400000,67624.2,68300.0,67588.4,68090.0,15542.059,0.0
1722196800000,68090.0,68254.7,67771.6,68215.5,13280.902,0.0
1722211200000,68215.5,69782.2,68130.1,69323.1,64456.552,0.0
1722225600000,69323.1,69872.6,69240.0,69510.6,28440.561,-1.0
1722240000000,69510.5,69841.2,69345.0,69549.9,23274.384,-1.0
1722254400000,69549.8,70081.0,67650.0,68067.2,122246.263,0.0
1722268800000,68067.3,68093.1,66365.8,67276.6,102883.789,0.0
1722283200000,67276.7,67521.0,66547.1,66750.0,31236.269,0.0
1722297600000,66750.1,66865.3,65820.0,66585.6,53988.278,0.0
1722312000000,66585.7,66966.6,66288.0,66914.0,23753.397,0.0
1722326400000,66914.0,66956.6,66358.9,66532.5,23447.894,0.0
1722340800000,66532.6,66923.8,65500.0,66198.0,66028.538,0.0
1722355200000,66198.0,66526.1,65501.1,65899.4,47748.809,0.0
1722369600000,65900.0,66319.0,65254.5,66159.3,31584.128,0.0
1722384000000,66159.3,66380.0,65825.9,66028.9,19978.559,0.0
1722398400000,66028.1,66540.8,65459.4,66196.4,40885.994,0.0
1722412800000,66196.4,66360.4,65906.7,66062.6,19153.975,0.0
1722427200000,66062.7,66826.3,65939.7,66354.5,46270.954,-1.0
1722441600000,66354.4,66820.0,64894.0,65229.8,71073.914,0.0
1722456000000,65228.1,65399.0,64500.4,64601.8,49026.05,0.0
1722470400000,64601.8,64824.4,63722.0,63912.8,53076.972,0.0
1722484800000,63912.7,64468.6,63559.5,64297.4,43263.551,0.0
1722499200000,64297.5,64681.9,64280.0,64645.3,20514.248,0.0
1722513600000,64645.2,64927.2,62646.7,62892.6,101176.373,0.0
1722528000000,62892.6,63480.0,62271.2,63403.0,81788.779,0.0
1722542400000,63403.0,65650.0,63312.0,65328.9,72834.667,-1.0
1722556800000,65329.0,65577.0,63630.6,64600.1,52628.167,-1.0
1722571200000,64600.1,64640.0,63800.0,64146.0,35151.989,-1.0
1722585600000,64146.0,64957.4,64026.5,64640.0,33125.652,-1.0
1722600000000,64640.0,65534.3,62350.0,63393.5,162016.878,-1.0
1722614400000,63393.5,63600.0,62478.0,62619.7,57246.326,0.0
1722628800000,62619.6,63181.0,61200.2,61483.7,81459.408,0.0
1722643200000,61483.7,61956.4,60473.3,61862.2,65725.345,0.0
1722657600000,61862.2,61945.0,61380.8,61636.0,19226.551,-1.0
1722672000000,61636.0,61986.3,61420.2,61884.8,19753.37,-1.0
1722686400000,61884.7,62166.0,60800.0,60857.7,42750.029,-1.0
1722700800000,60857.8,61262.5,59888.0,60216.7,100562.58,-1.0
1722715200000,60216.8,60842.2,59800.0,60684.6,42452.081,-1.0
1722729600000,60684.5,61089.5,60290.9,60705.3,23040.242,-1.0
1722744000000,60705.3,60915.1,60228.0,60346.0,18248.526,-1.0
1722758400000,60344.6,60986.2,60080.5,60880.1,25833.958,-1.0
1722772800000,60880.1,61064.6,58926.1,59070.0,81031.408,-1.0
1722787200000,59069.9,59475.0,57040.0,59234.0,141030.817,-1.0
1722801600000,59233.9,59569.2,57975.4,58144.5,50327.464,-1.0
1722816000000,58144.5,58286.9,52222.0,53864.1,295951.644,1.0
1722830400000,53864.0,54538.0,48888.0,52645.6,285579.138,1.0
1722844800000,52645.6,53200.0,50590.1,51316.8,170229.54,1.0
1722859200000,51316.7,54952.3,49501.0,54289.8,313707.062,0.0
1722873600000,54289.7,55523.0,52520.4,53450.4,141719.563,1.0
1722888000000,53450.3,55192.2,53439.9,54003.1,74795.078,1.0
1722902400000,54003.5,56254.8,53925.3,55638.1,75090.615,0.0
1722916800000,55638.1,56152.0,55220.0,55979.1,46375.502,0.0
1722931200000,55979.0,56090.0,54531.6,55188.0,69864.431,0.0
1722945600000,55188.0,56599.0,54288.0,56370.0,126550.5,0.0
1722960000000,56370.0,56999.9,56205.1,56737.0,68281.366,0.0
1722974400000,56737.0,56919.8,55792.0,55991.2,49791.025,1.0
1722988800000,55991.3,57249.0,55516.3,56826.8,65654.654,0.0
1723003200000,56826.9,57219.4,56510.0,56898.7,36392.101,1.0
1723017600000,56898.8,57699.0,56838.0,56938.0,57955.694,1.0
1723032000000,56938.0,57454.0,55620.5,56067.5,92698.036,1.0
1723046400000,56067.4,56279.8,54650.0,54739.9,72193.669,1.0
1723060800000,54739.9,55550.0,54519.8,55102.9,52548.386,1.0
1723075200000,55102.9,57688.8,54672.4,57031.7,78167.269,1.0
1723089600000,57031.8,57399.2,56636.9,57166.4,34216.433,1.0
1723104000000,57166.4,57650.0,56943.7,57292.3,31182.131,1.0
1723118400000,57292.4,59493.0,56645.0,59391.3,161033.47,0.0
1723132800000,59391.9,59839.7,59213.6,59389.1,61744.499,0.0
1723147200000,59389.0,62737.2,59273.5,61659.8,103773.706,0.0
1723161600000,61659.8,61726.0,60728.7,61327.0,45368.076,0.0
1723176000000,61327.0,61361.9,60555.0,60844.0,32873.145,0.0
1723190400000,60844.1,61184.9,60150.0,60633.5,44404.398,0.0
1723204800000,60633.5,61089.7,59500.0,59786.4,95689.828,0.0
1723219200000,59786.4,60729.5,59705.9,60649.5,44486.156,0.0
1723233600000,60649.6,60961.5,59862.6,60808.6,45852.736,0.0
1723248000000,60808.6,61450.0,60231.6,60410.0,32792.529,0.0
1723262400000,60410.0,60823.7,60208.5,60809.5,13222.181,0.0
1723276800000,60809.6,61082.0,60582.4,60892.4,20424.968,0.0
1723291200000,60892.3,60926.0,60375.0,60480.5,17862.337,0.0
1723305600000,60480.5,61200.0,60360.0,60989.1,21578.607,0.0
1723320000000,60989.1,61136.3,60721.0,60889.9,9712.732,0.0
1723334400000,60889.8,61350.0,60857.0,61054.8,16049.514,0.0
1723348800000,61054.8,61233.0,60838.5,61224.9,14422.756,0.0
1723363200000,61225.0,62000.0,60380.1,60637.6,42331.908,0.0
1723377600000,60637.5,60736.6,59911.0,60100.0,39701.126,0.0
1723392000000,60099.9,60330.6,59512.2,59598.0,24736.746,0.0
1723406400000,59598.1,59657.5,58255.4,58693.1,65297.026,0.0
1723420800000,58693.1,59055.0,58078.8,58488.6,34275.824,0.0
1723435200000,58488.6,58958.1,57615.0,58640.1,40522.628,0.0
1723449600000,58640.1,59937.8,58086.1,59809.2,61662.719,0.0
1723464000000,59809.2,60666.0,57774.0,60171.2,143983.432,0.0
1723478400000,60171.3,60390.8,58403.9,59025.9,53835.075,0.0
1723492800000,59026.0,59721.0,58520.7,59323.6,32846.612,0.0
1723507200000,59323.7,59895.0,58840.2,59014.0,33883.54,0.0
1723521600000,59014.0,59442.5,58803.0,59209.0,18668.52,0.0
1723536000000,59209.1,59302.5,58360.0,58803.0,27235.168,0.0
1723550400000,58803.0,59748.8,58668.0,59438.4,58301.15,0.0
1723564800000,59438.4,61545.0,59402.6,60792.1,93646.839,0.0
1723579200000,60794.5,61120.8,60355.0,60550.5,24199.504,0.0
1723593600000,60550.4,61277.0,60390.0,60920.0,21570.954,-1.0
1723608000000,60920.1,61131.2,60588.8,60887.2,18265.191,-1.0
1723622400000,60887.3,61419.2,60600.0,61260.7,29257.399,-1.0
1723636800000,61260.6,61839.7,58773.3,59396.9,157618.112,0.0
1723651200000,59396.9,59436.2,58500.0,58854.0,47736.564,0.0
1723665600000,58853.8,59151.6,58367.2,58648.1,21214.588,0.0
1723680000000,58648.1,59021.0,57971.2,58420.0,35121.967,0.0
1723694400000,58420.0,58622.0,57679.6,58031.9,33573.459,0.0
1723708800000,58031.9,58836.5,57937.7,58712.1,30951.155,0.0
1723723200000,58712.0,59749.2,58508.1,59643.7,81773.999,0.0
1723737600000,59643.3,59820.0,56633.0,57002.4,114222.529,0.0
1723752000000,57002.5,57850.0,55969.0,57511.0,65172.837,0.0
1723766400000,57511.1,58494.9,57062.1,57858.1,42608.887,0.0
1723780800000,57858.1,58619.9,57766.3,58423.4,26572.525,0.0
1723795200000,58423.4,58656.2,58175.9,58369.3,28098.257,0.0
1723809600000,58369.4,58908.5,57500.0,58035.6,87458.985,0.0
1723824000000,58035.1,59780.2,57965.4,59649.2,60447.637,0.0
1723838400000,59649.3,59678.2,58711.4,58854.9,23570.238,0.0
1723852800000,58854.9,59363.0,58769.4,59128.2,16955.085,0.0
1723867200000,59128.2,59238.0,59024.6,59222.0,8228.101,0.0
1723881600000,59221.9,59450.1,59026.0,59106.5,13687.324,0.0
1723896000000,59106.5,59638.8,59065.6,59357.6,18213.242,0.0
1723910400000,59357.7,59690.2,59265.3,59446.3,12678.586,0.0
1723924800000,59446.2,59474.4,59122.1,59468.5,7323.194,0.0
1723939200000,59468.5,60249.8,59258.5,59308.5,34857.959,0.0
1723953600000,59308.5,59666.0,59214.0,59545.4,13583.873,0.0
1723968000000,59545.5,60177.4,59401.1,59991.3,29934.066,0.0
1723982400000,59991.3,60250.0,59629.3,59828.8,22362.047,0.0
1723996800000,59828.8,59916.0,59327.8,59671.9,18061.423,0.0
1724011200000,59672.0,59847.5,58352.0,58390.0,30860.896,0.0
1724025600000,58390.1,58736.6,58173.2,58696.6,36689.134,0.0
1724040000000,58696.7,58724.8,58339.8,58475.5,17094.209,0.0
1724054400000,58475.5,58648.7,57750.0,58360.9,41220.822,0.0
1724068800000,58360.8,58945.4,58019.4,58505.0,56087.605,0.0
1724083200000,58504.5,59262.9,58332.0,58933.0,39519.485,0.0
1724097600000,58935.7,59585.4,58879.3,59398.5,23431.884,0.0
1724112000000,59398.4,60887.0,59324.2,60588.6,51764.706,0.0
1724126400000,60588.5,61386.0,60539.0,60899.9,38075.289,0.0
1724140800000,60899.9,60949.7,60386.7,60494.9,23776.837,0.0
1724155200000,60494.9,60920.5,58663.4,58783.7,109188.639,0.0
1724169600000,58783.7,59574.0,58501.1,59482.5,41313.283,0.0
1724184000000,59482.5,59689.5,58831.1,58982.9,22930.376,0.0
1724198400000,58982.7,59489.0,58728.9,59290.3,20416.045,0.0
1724212800000,59290.3,59721.2,59164.7,59689.2,16832.524,0.0
1724227200000,59689.2,59893.0,59058.0,59332.4,30713.81,0.0
1724241600000,59332.3,60192.3,58801.1,59486.0,89664.322,0.0
1724256000000,59485.9,61600.0,59339.9,61538.1,69687.927,0.0
1724270400000,61538.1,61793.9,60865.2,61120.0,43269.051,0.0
1724284800000,61120.0,61184.7,59677.6,60514.9,45566.023,1.0
1724299200000,60515.0,61128.8,60422.4,60946.0,23500.574,1.0
1724313600000,60946.0,61392.0,60761.2,61297.0,28590.7,0.0
1724328000000,61296.9,61364.0,60060.3,60370.9,71562.025,1.0
1724342400000,60370.9,60554.9,60100.0,60272.7,28524.433,1.0
1724356800000,60272.8,60673.1,60250.0,60349.9,13355.204,1.0
1724371200000,60349.9,60990.0,60301.5,60565.1,19144.284,1.0
1724385600000,60565.0,61370.0,60548.8,61045.0,28205.46,1.0
1724400000000,61045.0,61317.7,60651.6,60710.2,27019.442,1.0
1724414400000,60710.1,62307.6,60710.1,61499.0,126207.328,0.0
1724428800000,61498.6,63794.0,61300.0,63577.2,115228.93,0.0
1724443200000,63577.4,65000.0,63435.1,64019.9,66685.265,0.0
1724457600000,64020.0,64168.0,63600.0,63800.1,22317.765,0.0
1724472000000,63800.0,64298.9,63790.2,64269.3,19125.053,0.0
1724486400000,64269.3,64472.5,63836.6,63881.7,22828.946,0.0
1724500800000,63881.7,64222.0,63828.0,63943.3,19592.894,0.0
1724515200000,63943.4,64414.2,63897.6,64170.0,24371.542,0.0
1724529600000,64170.1,64306.2,63522.7,64116.5,24505.702,0.0
1724544000000,64116.6,64549.0,63962.9,64065.0,22855.305,0.0
1724558400000,64065.0,64164.3,63751.0,63835.4,14721.603,0.0
1724572800000,63835.5,63990.0,63731.3,63851.7,12960.856,0.0
1724587200000,63851.7,64270.0,63777.0,64099.9,16885.471,0.0
1724601600000,64099.9,64226.2,63950.0,64152.2,8486.783,0.0
1724616000000,64152.3,65175.4,64098.6,64190.2,39636.87,0.0
1724630400000,64190.1,64455.8,63711.2,64089.5,23198.666,0.0
1724644800000,64089.5,64183.2,63541.9,63603.2,21222.012,-1.0
1724659200000,63603.3,64022.2,63074.5,63816.6,33534.559,-1.0
1724673600000,63816.6,63934.7,63032.0,63493.0,54988.264,-1.0
1724688000000,63493.0,63859.2,63138.4,63305.0,35175.091,-1.0
1724702400000,63305.0,63536.1,62750.2,62807.6,27858.63,-1.0
1724716800000,62807.7,63196.0,62618.0,62947.2,29706.099,-1.0
1724731200000,62947.1,63178.7,62688.5,62882.0,20401.076,-1.0
1724745600000,62881.9,62987.1,62200.2,62392.5,39119.07,-1.0
1724760000000,62392.4,62485.2,61426.1,61673.3,76715.331,-1.0
1724774400000,61673.4,62165.0,61484.3,62071.8,33637.142,-1.0
1724788800000,62071.8,62075.0,57928.2,59384.5,139691.087,0.0
1724803200000,59384.4,59625.0,58872.3,59597.3,38342.376,0.0
1724817600000,59597.3,59640.0,58475.2,58579.0,29969.699,0.0
1724832000000,58579.0,60197.8,58510.0,59900.1,49925.701,0.0
1724846400000,59900.2,60131.0,58400.0,58963.4,75714.471,0.0
1724860800000,58963.4,59794.7,57820.0,58871.1,82316.682,0.0
1724875200000,58871.0,59579.8,58602.6,59010.0,37519.638,0.0
1724889600000,59010.0,59300.0,58834.0,59113.0,16919.526,0.0
1724904000000,59113.4,59734.1,59040.8,59548.9,19489.42,0.0
1724918400000,59548.9,60450.0,59340.0,60040.0,34525.878,0.0
1724932800000,60040.0,61144.9,59956.3,60750.9,61927.272,0.0
1724947200000,60750.9,60930.0,58876.8,59237.0,74013.459,0.0
1724961600000,59236.9,59614.5,58655.0,59323.2,27021.13,0.0
1724976000000,59323.3,59468.0,58862.2,59001.0,22767.268,0.0
1724990400000,59001.1,59558.0,58650.0,59235.9,31797.878,0.0
1725004800000,59236.0,59637.4,59235.9,59367.0,22816.7,0.0
1725019200000,59367.0,59914.9,57901.2,58073.1,106557.21,0.0
1725033600000,58073.7,59345.8,57525.0,58670.1,69320.59,0.0
1725048000000,58670.0,59283.1,58668.8,59096.3,15016.823,0.0
1725062400000,59096.4,59436.0,59028.0,59199.9,11958.45,0.0
1725076800000,59200.0,59321.8,59044.0,59060.8,8559.326,0.0
1725091200000,59060.8,59153.0,58795.4,59093.1,13321.559,0.0
1725105600000,59093.1,59215.8,58860.0,58983.7,13422.2,0.0
1725120000000,58983.8,59108.3,58700.0,58834.2,13929.987,0.0
1725134400000,58834.3,59107.5,58756.0,58941.9,7675.152,0.0
1725148800000,58941.9,59052.7,58250.0,58501.6,21088.037,0.0
1725163200000,58501.6,58575.7,57728.6,58444.1,36976.487,0.0
1725177600000,58444.1,58469.9,57800.0,58208.0,23778.603,0.0
1725192000000,58208.1,58345.3,57123.0,58184.1,64849.981,0.0
1725206400000,58184.1,58787.2,57834.0,58480.8,31892.443,0.0
1725220800000,58480.8,58626.3,57161.1,57268.1,44324.363,0.0
1725235200000,57268.1,57735.0,57093.0,57708.7,40517.859,0.0
1725249600000,57708.6,57966.9,57316.6,57523.2,22388.633,0.0
1725264000000,57523.3,58639.0,57487.7,58396.0,49492.531,0.0
1725278400000,58395.9,58783.0,58075.0,58508.0,37132.393,0.0
1725292800000,58508.0,58645.4,58267.4,58418.8,15329.088,0.0
1725307200000,58418.8,59412.3,58354.8,59112.1,36357.88,0.0
1725321600000,59112.2,59790.0,59000.0,59087.9,33235.22,0.0
1725336000000,59087.9,59236.7,58838.1,59078.0,21946.896,0.0
1725350400000,59078.0,59174.8,58668.5,59038.6,20272.022,0.0
1725364800000,59038.5,59332.9,57530.1,57695.1,88841.444,0.0
1725379200000,57695.1,58250.0,57560.7,58020.9,42995.514,0.0
1725393600000,58021.0,58217.6,57320.0,57451.9,22905.401,0.0
1725408000000,57452.0,57920.0,55555.0,56632.9,96559.93,0.0
1725422400000,56632.9,56847.2,56107.9,56717.0,36160.82,0.0
1725436800000,56717.1,56871.5,56411.6,56536.2,24166.838,0.0
1725451200000,56536.1,58137.7,56154.0,58096.2,98800.802,0.0
1725465600000,58096.0,58500.0,57615.9,58029.8,53202.151,0.0
1725480000000,58029.8,58371.7,57781.3,57944.8,18092.77,-1.0
1725494400000,57944.8,58318.9,56869.4,57104.1,43700.153,-1.0
