unixtime,open,high,low,close,volume,label
1725508800000,57104.1,57265.0,56500.8,57127.0,36290.493,-1.0
1725523200000,57126.9,57217.5,56591.0,56666.1,28862.997,-1.0
1725537600000,56666.1,57300.0,55779.1,55947.0,114809.769,0.0
1725552000000,55947.0,56688.9,55760.0,56026.0,46207.195,0.0
1725566400000,56025.2,56232.8,55600.0,56145.7,24832.985,0.0
1725580800000,56145.7,56836.7,55955.1,56553.7,31267.057,-1.0
1725595200000,56553.7,56717.8,55250.0,55766.3,48647.469,0.0
1725609600000,55766.3,56244.1,55607.3,55972.1,37288.305,0.0
1725624000000,55972.1,57000.0,53780.9,54022.1,199654.457,0.0
1725638400000,54022.1,54414.0,53235.7,53515.3,95828.271,0.0
1725652800000,53515.3,53938.9,52510.8,53927.7,66377.554,0.0
1725667200000,53927.7,54082.2,53725.0,53789.2,16109.681,0.0
1725681600000,53789.3,54369.7,53780.1,54258.1,26886.448,0.0
1725696000000,54258.0,54472.8,54143.5,54298.9,16932.707,0.0
1725710400000,54299.0,54800.0,54298.9,54746.6,23152.43,0.0
1725724800000,54746.7,54820.2,53969.0,54375.0,26559.311,0.0
1725739200000,54375.1,54415.4,53778.1,54134.9,18046.017,0.0
1725753600000,54134.9,54478.9,53937.0,54371.5,16385.479,0.0
1725768000000,54371.5,54544.8,54232.1,54411.5,13982.548,0.0
1725782400000,54411.5,54700.0,54322.9,54528.6,15369.004,0.0
1725796800000,54528.7,54544.0,53610.0,53663.6,41767.656,1.0
1725811200000,53663.4,54497.4,53596.5,54301.3,25558.946,1.0
1725825600000,54301.3,55300.0,54130.3,54839.6,49014.903,0.0
1725840000000,54839.6,55351.4,54650.2,55084.9,34856.397,1.0
1725854400000,55085.0,55118.3,54557.0,54939.1,25144.536,1.0
1725868800000,54939.0,55549.0,54920.7,55236.8,35621.185,0.0
1725883200000,55236.7,55774.9,54755.0,55360.3,77478.1,0.0
1725897600000,55360.3,57148.6,55319.4,57060.1,89138.154,0.0
1725912000000,57060.1,58153.2,56770.4,57010.0,50855.989,0.0
1725926400000,57010.1,57041.9,56493.0,56500.1,25864.71,0.0
1725940800000,56500.0,57266.6,56361.0,57183.2,28066.767,0.0
1725955200000,57183.2,57366.0,56851.1,57190.1,26303.665,0.0
1725969600000,57190.1,57439.0,56485.0,56561.0,68550.308,0.0
1725984000000,56553.9,58033.2,56525.0,57923.6,58356.336,0.0
1725998400000,57923.9,57945.4,57416.3,57609.1,21175.89,0.0
1726012800000,57609.2,57729.0,56643.0,56793.5,45303.418,0.0
1726027200000,56793.6,56794.9,56050.0,56675.1,42336.08,0.0
1726041600000,56675.1,56850.0,56311.0,56768.9,32736.378,0.0
1726056000000,56768.9,57138.0,55515.2,56676.1,129132.61,0.0
1726070400000,56676.0,57954.4,56618.0,57560.9,74115.014,0.0
1726084800000,57560.9,57648.0,57171.0,57306.0,14607.945,0.0
1726099200000,57305.6,58465.4,57283.1,58197.9,49947.024,0.0
1726113600000,58197.9,58397.5,57810.0,58101.8,24243.847,0.0
1726128000000,58101.7,58317.5,57867.0,58031.7,22402.437,0.0
1726142400000,58031.7,58606.6,57310.0,57472.1,95837.316,1.0
1726156800000,57472.2,58425.7,57454.4,58366.3,46353.896,0.0
1726171200000,58366.3,58366.8,57734.9,58097.0,22665.168,0.0
1726185600000,58097.1,58226.8,57800.8,57827.0,16460.526,0.0
1726200000000,57827.0,58108.8,57708.0,58079.8,16302.311,0.0
1726214400000,58079.7,58321.9,57792.5,57852.6,25215.501,0.0
1726228800000,57852.6,59706.1,57594.0,59623.5,115499.474,0.0
1726243200000,59623.6,59979.2,59278.9,59703.1,61622.677,0.0
1726257600000,59703.1,60597.0,59588.0,60456.2,42329.003,0.0
1726272000000,60456.2,60572.9,60255.4,60290.5,15486.844,0.0
1726286400000,60290.5,60318.8,59866.0,60110.4,17391.535,0.0
1726300800000,60110.3,60130.0,59577.7,59680.0,19441.411,0.0
1726315200000,59680.1,59988.9,59610.0,59840.1,17932.901,0.0
1726329600000,59840.1,59953.0,59360.1,59778.4,20367.115,0.0
1726344000000,59778.4,60135.8,59740.0,59964.0,11960.771,0.0
1726358400000,59963.9,60247.9,59950.0,60130.2,11165.607,0.0
1726372800000,60130.2,60193.6,60047.9,60166.8,7003.375,0.0
1726387200000,60166.7,60178.0,59848.6,59977.0,11882.577,0.0
1726401600000,59977.0,60369.4,59823.0,60304.6,25224.832,0.0
1726416000000,60304.6,60323.1,59663.0,59847.7,29765.693,0.0
1726430400000,59847.7,59910.2,58654.0,59100.5,45482.122,0.0
1726444800000,59100.5,59182.2,58079.7,58546.5,54220.709,0.0
1726459200000,58546.4,58935.0,58279.2,58874.6,26326.722,0.0
1726473600000,58874.6,59159.1,58463.6,58630.0,28655.98,0.0
1726488000000,58630.1,58766.0,57550.0,57860.7,71193.929,1.0
1726502400000,57860.7,58250.0,57446.3,57915.4,48106.279,1.0
1726516800000,57915.5,58397.9,57576.1,58187.0,22195.813,1.0
1726531200000,58187.0,58320.0,57588.8,58035.2,26540.64,1.0
1726545600000,58035.2,58762.0,57993.0,58668.1,23933.192,1.0
1726560000000,58668.1,59274.4,58600.0,59055.1,37558.458,1.0
1726574400000,59055.0,61345.0,58850.0,61103.0,138114.453,0.0
1726588800000,61111.0,61240.6,59600.0,59946.0,66312.487,0.0
1726603200000,59945.9,60398.2,59696.0,60281.0,25982.836,0.0
1726617600000,60281.0,60747.7,59838.0,60490.0,27659.69,0.0
1726632000000,60490.1,60664.9,60166.7,60403.7,18106.577,0.0
1726646400000,60403.6,60403.7,59360.1,59824.6,42775.42,1.0
1726660800000,59824.5,60130.0,59261.9,59400.1,56105.508,1.0
1726675200000,59400.1,61320.7,59138.0,60024.6,158110.08,1.0
1726689600000,60024.6,61765.0,59430.0,61735.3,52972.037,0.0
1726704000000,61735.3,62555.0,61534.0,62086.5,71083.208,0.0
1726718400000,62086.6,62155.0,61779.9,62071.0,23263.94,0.0
1726732800000,62071.0,62697.0,61851.3,62604.5,40249.506,0.0
1726747200000,62604.5,63483.8,62540.3,63129.0,85542.087,0.0
1726761600000,63129.0,63830.1,62905.6,63229.4,56180.057,0.0
1726776000000,63229.4,63229.5,62623.4,62926.9,26063.614,0.0
1726790400000,62926.9,63728.2,62579.2,63723.3,32841.521,0.0
1726804800000,63723.2,64126.7,63363.7,63494.4,52132.864,0.0
1726819200000,63494.5,63673.8,63080.1,63417.1,35056.918,0.0
1726833600000,63417.2,63528.7,62535.0,63120.2,79408.734,0.0
1726848000000,63120.2,63257.6,62320.0,62772.1,41022.336,0.0
1726862400000,62772.0,63280.0,62669.2,63175.7,16710.462,0.0
1726876800000,63175.8,63282.0,62790.0,62865.1,17298.311,0.0
1726891200000,62865.0,63114.6,62714.2,63060.0,12981.75,0.0
1726905600000,63060.1,63120.0,62936.8,63058.0,8566.426,0.0
1726920000000,63058.0,63286.9,62995.2,63146.6,14099.266,0.0
1726934400000,63146.6,63378.8,63054.0,63174.2,12565.693,0.0
1726948800000,63174.1,63546.9,63025.0,63320.6,12736.916,0.0
1726963200000,63320.6,63423.7,62801.2,63088.9,19579.364,0.0
1726977600000,63088.8,63182.4,62808.0,62909.3,10743.317,0.0
1726992000000,62909.2,63010.5,62520.2,62751.4,22546.486,0.0
1727006400000,62751.4,62915.7,62435.0,62624.2,19079.416,0.0
1727020800000,62624.1,63200.0,62443.2,63132.1,22456.101,0.0
1727035200000,63132.2,64000.0,62339.0,63558.4,54725.2,0.0
1727049600000,63558.5,64724.8,62534.4,64320.1,74683.458,0.0
1727064000000,64320.1,64427.9,63356.8,63519.9,35083.345,0.0
1727078400000,63519.9,63668.4,63279.5,63399.0,21731.18,0.0
1727092800000,63398.9,63778.7,63033.9,63589.6,56370.517,0.0
1727107200000,63589.6,63790.0,63077.6,63272.6,28820.318,0.0
1727121600000,63272.7,63467.1,63050.0,63302.0,17654.746,0.0
1727136000000,63302.1,63377.4,62688.2,63097.6,34882.224,0.0
1727150400000,63097.6,63542.9,62913.6,63527.8,18863.348,0.0
1727164800000,63527.7,63925.5,63350.0,63446.3,32217.024,0.0
1727179200000,63446.3,63744.4,62695.0,63128.8,63631.464,0.0
1727193600000,63128.8,64357.7,63056.0,64270.0,49015.976,0.0
1727208000000,64270.0,64666.0,63939.2,64243.1,38377.592,0.0
1727222400000,64243.2,64800.0,63955.9,64422.4,29755.753,0.0
1727236800000,64422.5,64430.0,63612.3,63814.9,25639.113,0.0
1727251200000,63814.9,63888.3,63376.0,63808.1,30911.433,0.0
1727265600000,63808.1,63971.0,63243.2,63470.1,39594.067,0.0
1727280000000,63470.1,63642.4,62963.2,63151.6,37305.727,0.0
1727294400000,63151.0,63533.3,62910.0,63118.4,21744.679,0.0
1727308800000,63118.3,63518.9,62634.4,63482.9,36878.788,0.0
1727323200000,63483.0,63843.1,63311.8,63823.4,22609.118,0.0
1727337600000,63823.4,64500.0,63567.0,64373.0,46849.777,0.0
1727352000000,64372.9,65549.5,64127.1,65200.0,130644.247,0.0
1727366400000,65200.0,65800.0,64656.1,64677.8,56313.884,0.0
1727380800000,64677.8,65214.2,64601.6,65139.2,27890.542,0.0
1727395200000,65139.1,65412.0,64788.0,65338.0,25651.759,0.0
1727409600000,65338.0,65534.6,65071.0,65438.9,26033.49,0.0
1727424000000,65438.8,65968.1,65307.0,65408.2,41461.345,0.0
1727438400000,65408.3,66450.0,65287.6,65974.0,76731.833,0.0
1727452800000,65974.1,66329.0,65477.7,65612.8,43546.194,0.0
1727467200000,65612.9,65950.0,65587.2,65749.6,12979.4,0.0
1727481600000,65749.5,66237.0,65692.3,66041.0,15236.279,0.0
1727496000000,66041.0,66060.1,65706.1,65790.0,12621.823,0.0
1727510400000,65790.0,65790.1,65392.7,65761.5,19888.929,0.0
1727524800000,65761.5,65796.8,65368.1,65593.7,20472.053,0.0
1727539200000,65593.6,65798.7,65460.0,65699.6,9155.286,0.0
1727553600000,65699.7,65980.0,65380.0,65822.6,15399.183,0.0
1727568000000,65822.7,65954.5,65599.8,65781.6,12438.833,0.0
1727582400000,65781.5,65781.6,65400.0,65436.9,12286.502,0.0
1727596800000,65436.9,65702.7,65401.0,65670.4,11851.759,0.0
1727611200000,65670.4,65832.9,65480.0,65720.0,17725.988,0.0
1727625600000,65720.0,65947.4,65623.8,65926.3,12855.578,0.0
1727640000000,65926.2,66059.3,65491.4,65568.1,20973.139,0.0
1727654400000,65568.2,65588.8,64150.0,64539.9,69881.834,0.0
1727668800000,64539.9,64686.0,64300.0,64539.1,24981.714,-1.0
1727683200000,64539.0,64552.9,63222.0,63794.4,76458.979,0.0
1727697600000,63794.4,64130.8,63490.2,63535.6,48875.81,0.0
1727712000000,63535.7,63722.4,63036.2,63472.8,45469.704,0.0
1727726400000,63472.9,63845.0,62825.0,63309.1,31180.332,0.0
1727740800000,63309.0,63732.0,63000.0,63707.2,30145.062,-1.0
1727755200000,63707.2,64092.6,63627.6,64017.0,23523.665,-1.0
1727769600000,64016.9,64075.5,63683.1,63699.9,18586.91,-1.0
1727784000000,63700.0,63784.0,61801.6,62613.8,149631.728,0.0
1727798400000,62613.8,62760.0,61100.0,61739.7,126786.01,0.0
1727812800000,61739.8,61750.2,60128.2,60776.8,81144.46,0.0
1727827200000,60776.7,61858.2,60703.3,61718.0,37462.528,0.0
1727841600000,61718.1,61926.7,61325.0,61702.5,27147.209,0.0
1727856000000,61702.5,61888.2,60856.8,61140.8,42121.394,0.0
1727870400000,61140.8,61902.6,60495.0,61833.9,91786.77,0.0
1727884800000,61833.9,62355.0,59934.9,60155.0,93642.638,0.0
1727899200000,60155.0,60972.9,60091.3,60622.6,34841.266,0.0
1727913600000,60622.7,61445.1,60508.7,61434.3,31925.503,0.0
1727928000000,61434.4,61452.6,60789.2,60898.6,24875.301,0.0
1727942400000,60898.5,61047.3,60101.5,60733.0,53727.324,0.0
1727956800000,60732.9,60909.1,59815.0,60606.5,101228.614,0.0
1727971200000,60606.4,61024.1,59888.0,60998.0,55409.577,0.0
1727985600000,60998.0,61073.7,60580.0,60727.2,18970.893,0.0
1728000000000,60727.1,61247.4,60434.1,60928.7,29090.101,0.0
1728014400000,60928.7,61476.1,60896.3,61403.9,21411.632,0.0
1728028800000,61403.9,61616.0,61236.0,61423.0,24727.149,0.0
1728043200000,61423.0,61985.0,60700.5,61843.1,97099.192,0.0
1728057600000,61843.2,62442.8,61611.0,62337.0,46119.924,0.0
1728072000000,62337.2,62457.1,61934.0,62054.4,16347.838,0.0
1728086400000,62054.3,62169.3,61648.0,61835.5,15990.326,0.0
1728100800000,61835.5,62242.4,61790.3,62043.0,11996.567,0.0
1728115200000,62043.0,62298.2,62043.0,62149.1,8605.565,0.0
1728129600000,62149.1,62344.0,62058.9,62131.4,11275.172,0.0
1728144000000,62131.5,62159.4,61740.4,61822.4,15845.23,0.0
1728158400000,61822.4,62076.9,61671.9,62023.1,10617.921,0.0
1728172800000,62023.1,62132.4,61840.5,61852.4,8978.768,0.0
1728187200000,61852.5,61987.7,61778.9,61919.8,6470.994,0.0
1728201600000,61919.8,62139.8,61890.0,62067.1,8955.265,0.0
1728216000000,62067.0,62750.0,62027.0,62690.4,32004.279,0.0
1728230400000,62690.4,62961.5,62511.0,62601.5,20697.883,0.0
1728244800000,62601.4,62888.0,62265.0,62789.3,19306.264,0.0
1728259200000,62789.2,63950.0,62620.1,63494.6,53427.045,0.0
1728273600000,63494.5,63689.8,63281.6,63509.9,19040.589,0.0
1728288000000,63509.9,63680.0,62621.9,63114.1,46007.292,0.0
1728302400000,63114.1,64448.2,62800.0,63620.0,92256.761,0.0
1728316800000,63620.1,63885.0,62700.0,63349.4,46946.801,0.0
1728331200000,63349.4,63379.9,62091.8,62190.7,41270.887,0.0
1728345600000,62190.6,62794.0,62126.3,62602.4,28564.66,0.0
1728360000000,62602.3,62753.3,61941.0,62291.4,35539.487,0.0
1728374400000,62291.4,62637.0,62159.8,62595.7,20264.489,0.0
1728388800000,62595.8,63178.7,61836.0,62259.9,84886.204,0.0
1728403200000,62259.9,62571.8,61843.6,62228.3,42234.458,0.0
1728417600000,62228.5,62544.6,62000.0,62131.7,14787.061,0.0
1728432000000,62131.8,62478.6,61962.8,62365.0,19352.949,0.0
1728446400000,62365.0,62520.9,62164.7,62243.0,14632.884,0.0
1728460800000,62243.0,62261.7,62025.0,62177.8,16509.769,0.0
1728475200000,62177.7,62386.0,61600.1,62285.4,64587.868,0.0
1728489600000,62285.4,62320.0,60800.2,61013.7,60119.581,0.0
1728504000000,61013.6,61092.5,60251.9,60606.4,42099.122,0.0
1728518400000,60606.3,60930.0,60309.0,60838.7,25500.217,0.0
1728532800000,60838.7,61128.1,60782.5,60871.0,15827.297,0.0
1728547200000,60871.1,61297.0,60600.0,61235.9,27636.423,0.0
1728561600000,61235.9,61294.7,60414.0,60769.9,67108.376,0.0
1728576000000,60770.0,61020.0,58900.0,59696.9,99979.096,1.0
1728590400000,59696.9,60295.7,59550.0,60293.2,26896.244,0.0
1728604800000,60293.3,60749.9,60057.8,60572.6,26586.058,0.0
1728619200000,60572.6,60893.4,60541.6,60643.3,19170.546,0.0
1728633600000,60643.2,61228.9,60618.4,61140.0,29003.451,0.0
1728648000000,61140.1,62432.6,61091.8,62218.0,87805.333,0.0
1728662400000,62218.0,63400.0,62080.1,63042.4,75652.829,0.0
1728676800000,63042.3,63144.0,62328.0,62509.0,25472.925,0.0
1728691200000,62509.0,63055.9,62458.0,62537.0,23211.182,0.0
1728705600000,62537.1,62770.0,62537.0,62734.1,10128.848,0.0
1728720000000,62734.0,63248.0,62645.5,62900.3,17567.587,0.0
1728734400000,62900.4,63462.6,62781.0,63124.8,26797.661,0.0
1728748800000,63124.9,63366.8,62862.0,62966.3,16359.048,0.0
1728763200000,62966.2,63345.2,62966.2,63176.0,8720.08,0.0
1728777600000,63176.0,63260.0,62615.4,62686.2,22542.817,1.0
1728792000000,62686.2,62960.0,62675.4,62819.0,9250.078,1.0
1728806400000,62819.0,62938.1,62486.1,62528.5,13355.855,1.0
1728820800000,62528.4,62811.0,62020.0,62195.3,32569.283,1.0
1728835200000,62195.2,62864.8,62141.1,62699.3,33647.995,1.0
1728849600000,62699.2,63118.3,62574.1,62839.8,18330.128,1.0
1728864000000,62839.7,64377.6,62420.0,64281.6,49743.051,0.0
1728878400000,64280.8,64676.7,63752.8,64599.6,63161.449,0.0
1728892800000,64599.5,65221.6,64306.9,64899.4,53429.685,0.0
1728907200000,64899.5,66288.0,64630.0,65850.9,97129.105,0.0
1728921600000,65850.9,66066.0,65520.0,65901.0,41167.572,0.0
1728936000000,65900.9,66533.0,65710.0,66064.9,33620.739,0.0
1728950400000,66064.9,66312.4,65300.0,65382.1,30836.404,0.0
1728964800000,65382.2,65830.0,65200.1,65638.4,27701.846,0.0
1728979200000,65638.4,65838.9,65255.0,65385.3,26501.689,0.0
1728993600000,65385.3,67953.7,64771.7,65994.6,218343.805,0.0
1729008000000,65994.7,67372.9,65952.6,66937.1,78846.996,0.0
1729022400000,66937.0,67136.0,66095.8,67044.1,39774.771,0.0
1729036800000,67044.0,67548.6,66724.2,67064.5,31340.546,0.0
1729051200000,67064.5,67335.9,66732.7,66948.8,24048.074,0.0
1729065600000,66948.8,68400.0,66888.0,67872.3,67489.134,0.0
1729080000000,67872.3,68299.9,67076.0,67726.0,85352.33,0.0
1729094400000,67725.9,68087.9,67447.1,67692.4,30240.739,0.0
1729108800000,67692.4,67945.0,67468.1,67592.0,15682.678,0.0
1729123200000,67592.0,67925.9,67369.3,67570.0,23822.274,0.0
1729137600000,67570.1,67570.1,67054.2,67280.8,27116.955,0.0
1729152000000,67280.8,67516.7,66766.0,66853.6,34930.91,0.0
1729166400000,66853.5,67673.9,66600.0,67561.9,75033.595,0.0
1729180800000,67561.9,67570.0,66682.3,66821.1,42147.009,0.0
1729195200000,66821.1,67473.5,66802.6,67401.5,17222.094,0.0
1729209600000,67401.5,68268.0,67165.0,67532.3,42849.602,0.0
1729224000000,67532.3,68371.0,67520.1,67955.0,35988.833,0.0
1729238400000,67955.1,68044.8,67656.6,67692.7,20054.459,0.0
1729252800000,67692.7,68870.7,67629.0,68710.0,82701.774,0.0
1729267200000,68710.0,69000.0,68338.0,68582.3,44954.462,0.0
1729281600000,68582.3,68669.6,68173.4,68407.8,18752.631,0.0
1729296000000,68407.8,68684.9,68278.8,68428.4,14128.924,0.0
1729310400000,68428.4,68544.6,68270.8,68328.9,9447.218,0.0
1729324800000,68328.9,68456.0,68042.5,68071.6,13259.148,0.0
1729339200000,68071.6,68347.2,68063.5,68206.9,12650.205,0.0
1729353600000,68206.9,68228.9,68000.0,68162.5,9668.409,0.0
1729368000000,68162.5,68401.6,68145.2,68357.1,9478.204,0.0
1729382400000,68357.1,68435.6,68069.8,68161.1,9136.247,0.0
1729396800000,68161.1,68423.0,68151.3,68347.0,10766.222,0.0
1729411200000,68347.0,68498.0,68330.0,68396.3,7315.345,0.0
1729425600000,68396.4,68749.0,68176.7,68605.0,26395.008,0.0
1729440000000,68605.0,68649.0,68384.3,68484.9,9301.881,0.0
1729454400000,68484.9,69425.8,68431.9,69020.1,43024.789,0.0
1729468800000,69020.2,69566.0,68590.0,68938.0,37444.311,0.0
1729483200000,68937.9,69200.0,68468.0,68519.3,26063.349,0.0
1729497600000,68519.3,68675.0,68136.0,68250.9,27692.483,0.0
1729512000000,68250.8,68350.8,66865.9,67354.3,97480.381,0.0
1729526400000,67354.2,67949.0,66920.0,67755.4,45291.764,0.0
1729540800000,67755.6,67928.4,67341.4,67368.8,19465.045,0.0
1729555200000,67368.7,67688.0,66536.5,67390.3,42456.35,0.0
1729569600000,67390.3,67784.9,67278.0,67387.3,17437.114,0.0
1729584000000,67387.2,67524.6,66740.0,67280.6,41352.412,0.0
1729598400000,67280.6,67718.0,66613.0,67266.8,69808.374,0.0
1729612800000,67266.8,67630.0,66902.1,67466.8,29595.381,0.0
1729627200000,67466.2,67825.0,67266.6,67406.4,17869.346,0.0
1729641600000,67406.5,67449.0,66856.7,67057.8,18075.878,0.0
1729656000000,67057.8,67290.0,66779.5,66838.0,18800.014,0.0
1729670400000,66838.0,67046.8,66150.0,66406.1,47764.715,0.0
1729684800000,66406.1,66921.7,65900.0,66201.6,61638.876,0.0
1729699200000,66201.7,66566.0,65222.3,66465.2,80361.232,0.0
1729713600000,66465.3,66806.2,66300.0,66647.2,21574.343,0.0
1729728000000,66647.3,67615.3,66482.0,67192.7,37890.497,0.0
1729742400000,67192.7,67457.0,67050.0,67104.4,17146.619,0.0
1729756800000,67104.5,67327.2,66700.0,67276.3,28291.929,0.0
1729771200000,67276.3,68000.0,67243.3,67672.7,58248.604,0.0
1729785600000,67672.7,68296.0,67329.2,68279.7,35683.92,0.0
1729800000000,68279.7,68842.5,67890.0,68173.8,35079.153,0.0
1729814400000,68173.8,68256.5,67800.0,67983.1,21316.585,0.0
1729828800000,67983.2,68019.3,67222.4,67503.6,30679.87,0.0
1729843200000,67503.6,68158.0,67289.5,68081.6,29234.239,0.0
1729857600000,68081.6,68748.0,67397.1,67660.6,69478.441,0.0
1729872000000,67660.6,67895.5,65950.3,66825.8,130344.496,0.0
1729886400000,66825.7,67376.9,65557.2,66662.8,67458.24,0.0
1729900800000,66662.7,67016.1,66414.1,66885.7,27492.406,0.0
1729915200000,66885.8,67211.2,66730.1,66982.0,14541.648,0.0
1729929600000,66982.0,67250.0,66939.5,67110.1,11608.638,0.0
1729944000000,67110.2,67156.0,66708.0,66864.2,18967.953,0.0
1729958400000,66864.3,67160.0,66760.5,67154.5,10647.402,0.0
1729972800000,67154.4,67450.0,67056.5,67071.8,10911.945,0.0
1729987200000,67071.9,67297.2,66909.4,67261.8,8720.051,0.0
1730001600000,67261.9,67291.8,67081.6,67174.7,5970.87,0.0
1730016000000,67174.7,67246.0,67011.1,67101.1,7730.454,1.0
1730030400000,67101.0,67835.1,67095.0,67759.9,26035.205,0.0
1730044800000,67759.9,67994.2,67513.0,67816.8,16831.536,1.0
1730059200000,67816.8,68306.1,67600.0,67992.6,23180.692,1.0
1730073600000,67992.7,68094.6,67651.0,67698.1,17259.456,1.0
1730088000000,67698.1,68666.0,67584.2,68395.2,31198.17,1.0
1730102400000,68395.3,68820.9,68207.4,68731.1,31556.121,1.0
1730116800000,68731.1,69272.1,68390.6,68459.1,73534.015,1.0
1730131200000,68459.1,69902.4,68424.0,69566.1,71038.675,0.0
1730145600000,69650.0,70331.0,69480.3,69940.0,31542.185,0.0
1730160000000,69939.9,71607.0,69733.0,70927.5,70969.906,0.0
1730174400000,70927.4,71343.9,70803.0,71004.2,27074.597,0.0
1730188800000,71004.1,71580.0,70960.0,71440.1,27038.505,0.0
1730203200000,71440.0,72490.0,70900.0,72374.9,101844.283,0.0
1730217600000,72374.9,73660.0,72328.6,72528.6,111067.51,0.0
1730232000000,72534.6,72999.0,71871.1,72739.5,44507.259,0.0
1730246400000,72739.5,72797.4,72018.0,72249.9,28141.259,0.0
1730260800000,72249.9,72628.5,72112.6,72244.8,18203.431,0.0
1730275200000,72244.8,72620.0,71931.1,71995.0,28224.538,0.0
1730289600000,71994.9,72484.5,71444.2,72058.8,69872.822,0.0
1730304000000,72058.8,72207.1,71655.0,71826.1,25715.669,0.0
1730318400000,71826.0,72984.9,71631.6,72349.0,56951.089,0.0
1730332800000,72349.0,72598.5,72030.5,72359.9,19966.004,0.0
1730347200000,72360.0,72488.9,72144.8,72417.8,12421.816,0.0
1730361600000,72417.8,72720.3,72150.0,72213.3,25593.011,0.0
1730376000000,72213.4,72270.0,70453.1,70638.7,108897.549,0.0
1730390400000,70638.6,70922.4,70050.0,70128.1,54149.039,0.0
1730404800000,70128.0,70669.7,69705.0,70321.9,35457.909,0.0
1730419200000,70321.9,70500.0,68870.4,69397.7,61743.169,0.0
1730433600000,69397.7,69721.8,69100.9,69301.0,21979.496,0.0
1730448000000,69301.0,70248.6,69270.0,70024.8,33299.189,0.0
1730462400000,70024.7,71650.0,69036.0,69381.0,132614.932,0.0
1730476800000,69381.1,70543.3,68822.5,69278.6,82079.073,0.0
1730491200000,69278.6,69634.9,68856.3,69495.5,20875.229,0.0
1730505600000,69495.4,69913.1,69480.8,69599.9,13396.546,0.0
1730520000000,69599.9,69822.5,69450.0,69813.1,9480.066,0.0
1730534400000,69813.0,69846.2,69413.0,69602.5,9919.876,0.0
1730548800000,69602.6,69700.0,69022.8,69394.0,25701.195,0.0
1730563200000,69393.9,69610.9,69221.6,69502.6,11944.529,0.0
1730577600000,69502.5,69570.0,69150.1,69366.6,8871.893,0.0
1730592000000,69366.6,69393.7,67846.0,68367.5,53265.097,0.0
1730606400000,68367.6,68772.8,68287.6,68395.6,20698.181,0.0
1730620800000,68395.5,68605.5,68183.8,68345.4,17859.381,0.0
1730635200000,68345.4,68549.7,67446.6,68076.0,57554.991,0.0
1730649600000,68075.6,68691.4,67660.0,68670.0,43218.091,0.0
1730664000000,68670.0,69348.0,68483.1,68762.5,33881.635,0.0
1730678400000,68762.5,69495.3,68220.0,69034.0,31791.122,0.0
1730692800000,69034.0,69397.2,68600.9,68601.0,21320.158,0.0
1730707200000,68601.0,69029.8,68456.3,68778.0,25361.648,1.0
1730721600000,68778.1,69243.8,68173.3,68614.7,47079.052,1.0
1730736000000,68614.8,68808.6,67205.0,67845.7,66818.212,1.0
1730750400000,67845.6,68093.0,66810.0,67834.3,52541.974,1.0
1730764800000,67834.4,68264.3,67454.2,68226.3,26196.71,1.0
1730779200000,68226.2,68967.0,68200.0,68876.0,24619.45,1.0
1730793600000,68875.9,69100.0,68588.2,68788.4,24112.3,1.0
1730808000000,68788.5,70300.0,68642.1,69615.3,85206.886,1.0
1730822400000,69615.2,70537.4,68650.0,68955.9,72195.636,1.0
1730836800000,68955.9,69875.1,68786.4,69353.1,40739.888,1.0
1730851200000,69353.1,75656.1,69272.7,74367.1,220262.621,0.0
1730865600000,74367.1,75486.4,73112.0,73435.9,150835.366,0.0
1730880000000,73435.8,74488.1,72721.5,74291.6,80333.054,0.0
1730894400000,74291.7,74801.1,73500.0,74289.6,98258.389,0.0
1730908800000,74289.7,75896.5,74134.5,75817.9,72281.048,0.0
1730923200000,75817.9,76420.0,75500.0,75579.9,55469.808,0.0
1730937600000,75579.9,76072.5,75000.0,75062.9,42389.268,0.0
